HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6402.99.49.80","8","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"","6","Valued not over $3/pair:","","","","","",""
"6402.99.61.00","7","Having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","[""prs.""]","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.69","7","Other","","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"6402.99.69.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"6402.99.69.30","9","For men","[""prs.""]","","","","",""
"6402.99.69.60","9","For women","[""prs.""]","","","","",""
"6402.99.69.90","9","Other","[""prs.""]","","","","",""
"","6","Valued over $3 but not over $6.50/pair:","","","","","",""
"6402.99.71.00","7","Having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","[""prs.""]","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.79","7","Other","","90¢/pr. + 37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 66%","",""
"6402.99.79.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"6402.99.79.30","9","For men","[""prs.""]","","","","",""
"6402.99.79.60","9","For women","[""prs.""]","","","","",""
"6402.99.79.90","9","Other","[""prs.""]","","","","",""
"6402.99.80","6","Valued over $6.50 but not over $12/pair","","90¢/pr. + 20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 35%","",""
"6402.99.80.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6402.99.80.31","8","For men","[""prs.""]","","","","",""
"6402.99.80.61","8","For women","[""prs.""]","","","","",""
"6402.99.80.91","8","Other","[""prs.""]","","","","",""
"6402.99.90","6","Valued over $12/pair","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"6402.99.90.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6402.99.90.35","8","For men","[""prs.""]","","","","",""
"6402.99.90.65","8","For women","[""prs.""]","","","","",""
"6402.99.90.95","8","Other","[""prs.""]","","","","",""
"6403","0","Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of leather:","","","","","",""
"","1","Sports footwear:","","","","","",""
"6403.12","2","Ski-boots, cross-country ski footwear and snowboard boots:","","","","","",""
"6403.12.30.00","3","Welt footwear","[""prs.""]","Free","","20%","",""
"6403.12.60.00","3","Other","[""prs.""]","Free","","20%","",""
"6403.19","2","Other:","","","","","",""
"","3","For men, youths and boys:","","","","","",""
"","4","Welt footwear:","","","","","",""
"6403.19.10.00","5","Golf shoes","[""prs.""]","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.20.00","5","Other","[""prs.""]","Free","","20%","",""
"","4","Other:","","","","","",""
"6403.19.30","5","Golf shoes","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.30.30","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.30.90","6","Other","[""prs.""]","","","","",""
"6403.19.40","5","Other","","4.3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.40.30","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.40.90","6","Other","[""prs.""]","","","","",""
"","3","For other persons:","","","","","",""
"6403.19.50","4","Golf shoes","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For women:","","","","","",""
"6403.19.50.31","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.50.61","6","Other","[""prs.""]","","","","",""
"6403.19.50.91","5","Other","[""prs.""]","","","","",""
"6403.19.70","4","Other","","Free","","20%","",""
"","5","For women:","","","","","",""
"6403.19.70.31","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.70.61","6","Other","[""prs.""]","","","","",""
"6403.19.70.91","5","Other","[""prs.""]","","","","",""
"6403.20.00.00","1","Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe","[""prs.""]","Free","","20%","",""
"6403.40","1","Other footwear, incorporating a protective metal toe-cap:","","","","","",""
"6403.40.30","2","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.40.30.30","3","With pigskin uppers","[""prs.""]","","","","",""
"6403.40.30.90","3","Other","[""prs.""]","","","","",""
"6403.40.60.00","2","Other","[""prs.""]","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","1","Other footwear with outer soles of leather:","","","","","",""
"6403.51","2","Covering the ankle:","","","","","",""
"6403.51.11.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.51.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For men:","","","","","",""
"6403.51.30.15","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.30.30","6","Other","[""prs.""]","","","","",""
"6403.51.30.60","5","For women","[""prs.""]","","","","",""
"6403.51.30.71","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.51.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For men:","","","","","",""
"6403.51.60.15","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.60.30","7","Other","[""prs.""]","","","","",""
"6403.51.60.60","6","Other","[""prs.""]","","","","",""
"6403.51.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For women:","","","","","",""
"6403.51.90.15","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.90.30","7","Other","[""prs.""]","","","","",""
"6403.51.90.41","6","Other","[""prs.""]","","","","",""
"6403.59","2","Other:","","","","","",""
"6403.59.10.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.59.15","4","Turn or turned footwear","","2.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","10%","",""
"6403.59.15.20","5","For men","[""prs.""]","","","","",""
"6403.59.15.45","5","For women","[""prs.""]","","","","",""
"6403.59.15.61","5","Other","[""prs.""]","","","","",""
"6403.59.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For men:","","","","","",""
"6403.59.30.20","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.30.40","6","Other","[""prs.""]","","","","",""
"6403.59.30.60","5","For women","[""prs.""]","","","","",""
"6403.59.30.81","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.59.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"","6","For men:","","","","","",""
"6403.59.60.40","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.60.60","7","Other","[""prs.""]","","","","",""
"6403.59.60.80","6","Other","[""prs.""]","","","","",""
"6403.59.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For women:","","","","","",""
"6403.59.90.30","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.90.45","7","Other","[""prs.""]","","","","",""
"6403.59.90.61","6","Other","[""prs.""]","","","","",""
"","1","Other footwear:","","","","","",""
"6403.91","2","Covering the ankle:","","","","","",""
"6403.91.11.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.91.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"","5","Work footwear:","","","","","",""
"6403.91.30.10","6","For men","[""prs.""]","","","","",""
"6403.91.30.25","6","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"","6","For men:","","","","","",""
"6403.91.30.35","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.30.40","7","Other","[""prs.""]","","","","",""
"6403.91.30.80","6","For women","[""prs.""]","","","","",""
"6403.91.30.91","6","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.91.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.91.60.10","6","Work footwear","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like, for men:","","","","","",""
"6403.91.60.30","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.40","8","Other","[""prs.""]","","","","",""
"","7","Other tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6403.91.60.50","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.60","8","Other","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","For men:","","","","","",""
"6403.91.60.65","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.75","9","Other","[""prs.""]","","","","",""
"6403.91.60.90","8","Other","[""prs.""]","","","","",""
"6403.91.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.91.90.15","6","Work footwear","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","For women:","","","","","",""
"6403.91.90.25","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.90.45","8","Other","[""prs.""]","","","","",""
"6403.91.90.51","7","Other","[""prs.""]","","","","",""
"6403.99","2","Other:","","","","","",""
"6403.99.10.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.99.20","4","Footwear made on a base or platform of wood","","8%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","33 1/3%","",""
"6403.99.20.30","5","For men","[""prs.""]","","","","",""
"6403.99.20.60","5","For women","[""prs.""]","","","","",""
"6403.99.20.90","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.99.40","5","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,R,S,SG)","20%","",""
"","6","Work footwear:","","","","","",""
"6403.99.40.10","7","For men","[""prs.""]","","","","",""
"6403.99.40.20","7","Other","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","For men:","","","","","",""
"6403.99.40.35","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.40.55","8","Other","[""prs.""]","","","","",""
"6403.99.40.80","7","For women","[""prs.""]","","","","",""
"6403.99.40.91","7","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6403.99.60","6","For men, youths and boys","","8.5%","Free (AU,BH,CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"6403.99.60.15","7","House slippers","[""prs.""]","","","","",""
"6403.99.60.25","7","Work footwear","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","Tennis shoes, basketball shoes, gym shoes, training shoes and the like, for men:","","","","","",""
"6403.99.60.30","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.40","9","Other","[""prs.""]","","","","",""
"","8","Other tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6403.99.60.50","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.60","9","Other","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","For men:","","","","","",""
"6403.99.60.65","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.60.75","10","Other","[""prs.""]","","","","",""
"6403.99.60.90","9","Other","[""prs.""]","","","","",""
"","6","For other persons:","","","","","",""
"6403.99.75","7","Valued not over $2.50/pair","","7%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.99.75.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","For women:","","","","","",""
"6403.99.75.30","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.75.60","10","Other","[""prs.""]","","","","",""
"6403.99.75.90","9","Other","[""prs.""]","","","","",""
"6403.99.90","7","Valued over $2.50/pair","","10%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"6403.99.90.05","8","House slippers","[""prs.""]","","","","",""
"6403.99.90.15","8","Work footwear","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"","9","Tennis shoes, basketball shoes, and the like, for women:","","","","","",""
"6403.99.90.21","10","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.90.31","10","Other","[""prs.""]","","","","",""
"6403.99.90.41","9","Other tennis shoes, basketball shoes, and the like","[""prs.""]","","","","",""
"","9","Other:","","","","","",""
"","10","For women:","","","","","",""
"6403.99.90.55","11","With pigskin uppers","[""prs.""]","","","","",""
"6403.99.90.65","11","Other","[""prs.""]","","","","",""
"6403.99.90.71","10","Other","[""prs.""]","","","","",""
"6404","0","Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of textile materials:","","","","","",""
"","1","Footwear with outer soles of rubber or plastics:","","","","","",""
"6404.11","2","Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6404.11.20","3","Having uppers of which over 50 percent of the external surface area (including any leather accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is leather","","10.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.20.30","4","For men","[""prs.""]","","","","",""
"6404.11.20.60","4","For women","[""prs.""]","","","","",""
"6404.11.20.71","4","Other","[""prs.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Valued not over $3/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.11.41","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.41.30","7","For men","[""prs.""]","","","","",""
"6404.11.41.60","7","For women","[""prs.""]","","","","",""
"6404.11.41.90","7","Other","[""prs.""]","","","","",""
"6404.11.49.00","6","Other","[""prs.""]","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","66%","",""
"","5","Other:","","","","","",""
"6404.11.51","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.51.30","7","For men","[""prs.""]","","","","",""
"6404.11.51.60","7","For women","[""prs.""]","","","","",""
"6404.11.51.90","7","Other","[""prs.""]","","","","",""
"6404.11.59.00","6","Other","[""prs.""]","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"","4","Valued over $3 but not over $6.50/pair:","","","","","",""
"","5","Having soles (or mid-soles, if any) of rubber or plastics which are affixed to the upper exclusively with an adhesive (any mid-soles also being affixed exclusively to one another and to the sole with an adhesive); the foregoing except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear with soles which overlap the upper other than at the toe or heel:","","","","","",""
"6404.11.61","6","With uppers of vegetable fibers and having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","","7.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6404.11.61.30","7","For men","[""prs.""]","","","","",""
